Station Number,Sample Type,Sample ID,Sample Date,Statutory Class,Attained Class,Report,Final Determination
W-002,WETLAND,WA-002-2010E (997),6/28/2010,--,--,,
W-002,WETLAND,WA-002-2010Y (996),6/28/2010,--,--,,
W-003,WETLAND,1998-003,8/4/1998,--,--,View,
W-003,WETLAND,SP-1998-003,8/4/1998,--,--,View,
W-003,WETLAND,1999-003,8/17/1999,--,--,View,
W-003,WETLAND,SP-1999-003,8/17/1999,--,--,View,
W-004,WETLAND,1998-004,8/4/1998,--,--,View,
W-004,WETLAND,SP-1998-004,8/4/1998,--,--,View,
W-004,WETLAND,1999-004,7/27/1999,--,--,View,
W-004,WETLAND,SP-1999-004,7/27/1999,--,--,View,
W-004,WETLAND,2005-004,6/23/2005,--,--,,
W-004,WETLAND,DN-2005-004,6/23/2005,B,Yes,View,B
W-004,WETLAND,WA-004-2005E (480),6/23/2005,--,--,,
W-004,WETLAND,WA-004-2005Y (479),6/23/2005,--,--,,
W-004,WETLAND,W-004 BACT_05152013,5/15/2013,--,--,,
W-004,WETLAND,W-004 BACT_06122013,6/12/2013,--,--,,
W-004,WETLAND,W-004 BACT_07012013,7/1/2013,--,--,,
W-004,WETLAND,W-004 BACT_07312013,7/31/2013,--,--,,
W-004,WETLAND,W-004 BACT_08222013,8/22/2013,--,--,,
W-004,WETLAND,W-004 BACT_09192013,9/19/2013,--,--,,
W-004,WETLAND,W-004 BACT_05212014,5/21/2014,--,--,,
W-004,WETLAND,W-004 BACT_06112014,6/11/2014,--,--,,
W-004,WETLAND,W-004 BACT_07172014,7/17/2014,--,--,,
W-004,WETLAND,W-004 BACT_08122014,8/12/2014,--,--,,
W-004,WETLAND,W-004 BACT_08272014,8/27/2014,--,--,,
W-004,WETLAND,W-004 BACT_09162014,9/16/2014,--,--,,
W-004,WETLAND,W-004 BACT_10052014,10/5/2014,--,--,,
W-005,WETLAND,1998-005,8/4/1998,--,--,View,
W-005,WETLAND,SP-1998-005,8/4/1998,--,--,View,
W-005,WETLAND,1999-005,7/27/1999,--,--,View,
W-005,WETLAND,SP-1999-005,7/27/1999,--,--,,
W-005,WETLAND,2005-005,6/23/2005,--,--,,
W-005,WETLAND,DN-2005-005,6/23/2005,B,No,View,C
W-005,WETLAND,WA-005-2005E (482),6/23/2005,--,--,,
W-005,WETLAND,WA-005-2005Y (481),6/23/2005,--,--,,
W-005,WETLAND,W-005 BACT_05152013,5/15/2013,--,--,,
W-005,WETLAND,W-005 BACT_06122013,6/12/2013,--,--,,
W-005,WETLAND,W-005 BACT_07012013,7/1/2013,--,--,,
W-005,WETLAND,W-005 BACT_07312013,7/31/2013,--,--,,
W-005,WETLAND,W-005 BACT_08222013,8/22/2013,--,--,,
W-005,WETLAND,W-005 BACT_09192013,9/19/2013,--,--,,
W-005,WETLAND,W-005 BACT_05212014,5/21/2014,--,--,,
W-005,WETLAND,W-005 BACT_06112014,6/11/2014,--,--,,
W-005,WETLAND,W-005 BACT_07172014,7/17/2014,--,--,,
W-005,WETLAND,W-005 BACT_08122014,8/12/2014,--,--,,
W-005,WETLAND,W-005 BACT_08272014,8/27/2014,--,--,,
W-005,WETLAND,W-005 BACT_09162014,9/16/2014,--,--,,
W-005,WETLAND,W-005 BACT_10052014,10/5/2014,--,--,,
W-006,WETLAND,1998-006,8/5/1998,--,--,View,
W-006,WETLAND,SP-1998-006,8/5/1998,--,--,View,
W-006,WETLAND,1999-006,8/16/1999,--,--,View,
W-006,WETLAND,SP-1999-006,8/16/1999,--,--,View,
W-007,WETLAND,1998-007,8/5/1998,--,--,View,
W-007,WETLAND,SP-1998-007,8/5/1998,--,--,View,
W-007,WETLAND,1999-007,8/3/1999,--,--,View,
W-007,WETLAND,SP-1999-007,8/3/1999,--,--,View,
W-007,WETLAND,2000-007,6/21/2000,--,--,View,
W-007,WETLAND,SP-2000-007,6/21/2000,--,--,View,
W-007,WETLAND,2005-007,6/29/2005,--,--,,
W-007,WETLAND,DN-2005-007,6/29/2005,GPA,No,View,A
W-007,WETLAND,WA-007-2005E (484),6/29/2005,--,--,,
W-007,WETLAND,WA-007-2005Y (483),6/29/2005,--,--,,
W-007,WETLAND,2015-007,6/11/2015,--,--,,
W-007,WETLAND,DN-2015-007,6/11/2015,GPA,No,View,A
W-007,WETLAND,WA-007-2015E (1455),6/11/2015,--,--,,
W-007,WETLAND,WA-007-2015Y (1454),6/11/2015,--,--,,
W-008,WETLAND,1998-008,8/6/1998,--,--,View,
W-008,WETLAND,SP-1998-008,8/6/1998,--,--,View,
W-008,WETLAND,1999-008,8/12/1999,--,--,View,
W-008,WETLAND,SP-1999-008,8/12/1999,--,--,View,
W-009,WETLAND,1998-009,8/6/1998,--,--,View,
W-009,WETLAND,SP-1998-009,8/6/1998,--,--,View,
W-009,WETLAND,1999-009,8/12/1999,--,--,View,
W-009,WETLAND,SP-1999-009,8/12/1999,--,--,View,
W-010,WETLAND,1998-010,8/7/1998,--,--,View,
W-010,WETLAND,SP-1998-010,8/7/1998,--,--,View,
W-010,WETLAND,1999-010,8/4/1999,--,--,View,
W-010,WETLAND,SP-1999-010,8/4/1999,--,--,View,
W-011,WETLAND,1998-011,8/7/1998,--,--,View,
W-011,WETLAND,1998-011,8/7/1998,--,--,View,
W-011,WETLAND,SP-1998-011,8/7/1998,--,--,View,
W-011,WETLAND,1999-011,8/4/1999,--,--,View,
W-011,WETLAND,SP-1999-011,8/4/1999,--,--,View,
W-012,WETLAND,1998-012,8/10/1998,--,--,View,
W-012,WETLAND,SP-1998-012,8/10/1998,--,--,View,
W-012,WETLAND,1999-012,8/3/1999,--,--,View,
W-012,WETLAND,SP-1999-012,8/3/1999,--,--,View,
W-013,WETLAND,1998-013,8/10/1998,--,--,View,
W-013,WETLAND,SP-1998-013,8/10/1998,--,--,View,
W-013,WETLAND,1999-013,8/16/1999,--,--,View,
W-013,WETLAND,SP-1999-013,8/16/1999,--,--,View,
W-013,WETLAND,2000-013,6/21/2000,--,--,View,
W-013,WETLAND,DN-2000-013,6/21/2000,A,No,View,B
W-013,WETLAND,SP-2000-013,6/21/2000,--,--,View,
W-013,WETLAND,2001-013,6/27/2001,--,--,View,
W-013,WETLAND,DN-2001-013,6/27/2001,A,Yes,View,A
W-013,WETLAND,SP-2001-013,6/27/2001,--,--,View,
W-014,WETLAND,1998-014,8/11/1998,--,--,View,
W-014,WETLAND,SP-1998-014,8/11/1998,--,--,View,
W-015,WETLAND,1998-015,8/12/1998,--,--,View,
W-015,WETLAND,SP-1998-015,8/12/1998,--,--,View,
W-015,WETLAND,1999-015,8/5/1999,--,--,View,
W-015,WETLAND,SP-1999-015,8/5/1999,--,--,View,
W-016,WETLAND,1998-016,8/12/1998,--,--,View,
W-016,WETLAND,SP-1998-016,8/12/1998,--,--,View,
W-017,WETLAND,1998-017,8/13/1998,--,--,View,
W-017,WETLAND,SP-1998-017,8/13/1998,--,--,View,
W-017,WETLAND,1999-017,8/5/1999,--,--,View,
W-017,WETLAND,SP-1999-017,8/5/1999,--,--,View,
W-018,WETLAND,1998-018,8/13/1998,--,--,View,
W-018,WETLAND,SP-1998-018,8/13/1998,--,--,View,
W-018,WETLAND,1999-018,8/10/1999,--,--,View,
W-018,WETLAND,SP-1999-018,8/10/1999,--,--,View,
W-019,WETLAND,1998-019,8/14/1998,--,--,View,
W-019,WETLAND,SP-1998-019,8/14/1998,--,--,View,
W-019,WETLAND,1999-019,8/10/1999,--,--,View,
W-019,WETLAND,SP-1999-019,8/10/1999,--,--,View,
W-019,WETLAND,2000-019,6/29/2000,--,--,View,
W-019,WETLAND,DN-2000-019,6/29/2000,A,Yes,View,A
W-019,WETLAND,SP-2000-019,6/29/2000,--,--,View,
W-019,WETLAND,2005-019,6/28/2005,--,--,,
W-019,WETLAND,DN-2005-019,6/28/2005,A,Yes,View,A
W-019,WETLAND,WA-019-2005E (486),6/28/2005,--,--,,
W-019,WETLAND,WA-019-2005Y (485),6/28/2005,--,--,,
W-019,WETLAND,2015-019,6/10/2015,--,--,,
W-019,WETLAND,DN-2015-019,6/10/2015,A,Yes,View,A
W-019,WETLAND,WA-019-2015E (1457),6/10/2015,--,--,,
W-019,WETLAND,WA-019-2015Y (1456),6/10/2015,--,--,,
W-020,WETLAND,1998-020,8/14/1998,--,--,View,
W-020,WETLAND,SP-1998-020,8/14/1998,--,--,View,
W-020,WETLAND,1999-020,8/10/1999,--,--,View,
W-020,WETLAND,SP-1999-020,8/10/1999,--,--,View,
W-021,WETLAND,1999-021,8/11/1999,--,--,View,
W-021,WETLAND,SP-1999-021,8/11/1999,--,--,View,
W-021,WETLAND,2005-021,6/30/2005,--,--,,
W-021,WETLAND,DN-2005-021,6/30/2005,GPA,No,View,A
W-021,WETLAND,WA-021-2005E (488),6/30/2005,--,--,,
W-021,WETLAND,WA-021-2005Y (487),6/30/2005,--,--,,
W-022,WETLAND,1999-022,8/11/1999,--,--,View,
W-022,WETLAND,SP-1999-022,8/11/1999,--,--,View,
W-022,WETLAND,2000-022,6/22/2000,--,--,View,
W-022,WETLAND,SP-2000-022,6/22/2000,--,--,View,
W-022,WETLAND,2001-022,6/19/2001,--,--,View,
W-022,WETLAND,DN-2001-022,6/19/2001,A,Yes,View,A
W-022,WETLAND,SP-2001-022,6/19/2001,--,--,View,
W-023,WETLAND,2000-023,6/13/2000,--,--,View,
W-023,WETLAND,DN-2000-023,6/13/2000,C,Yes,View,C
W-023,WETLAND,SP-2000-023,6/13/2000,--,--,View,
W-023,WETLAND,2003-023,6/12/2003,--,--,,
W-023,WETLAND,DN-2003-023,6/12/2003,C,No,View,NA
W-023,WETLAND,WA-023-2003E (352),6/12/2003,--,--,,
W-023,WETLAND,WA-023-2003Y (448),6/12/2003,--,--,,
W-024,WETLAND,2000-024,6/13/2000,--,--,View,
W-024,WETLAND,SP-2000-024,6/13/2000,--,--,View,
W-025,WETLAND,2000-025,6/14/2000,--,--,View,
W-025,WETLAND,SP-2000-025,6/14/2000,--,--,View,
W-025,WETLAND,2010-025,6/7/2010,--,--,,
W-025,WETLAND,DN-2010-025,6/7/2010,B,No,View,NA
W-025,WETLAND,WA-025-2010E (999),6/7/2010,--,--,,
W-025,WETLAND,WA-025-2010Y (998),6/7/2010,--,--,,
W-026,WETLAND,2000-026,6/14/2000,--,--,View,
W-026,WETLAND,DN-2000-026,6/14/2000,B,No,View,NA
W-026,WETLAND,SP-2000-026,6/14/2000,--,--,View,
W-027,WETLAND,2000-027,6/15/2000,--,--,View,
W-027,WETLAND,DN-2000-027,6/15/2000,C,No,View,NA
W-027,WETLAND,SP-2000-027,6/15/2000,--,--,View,
W-028,WETLAND,2000-028,6/15/2000,--,--,View,
W-028,WETLAND,SP-2000-028,6/15/2000,--,--,View,
W-028,WETLAND,2010-028,6/10/2010,--,--,,
W-028,WETLAND,DN-2010-028,6/10/2010,C,Yes,View,C
W-028,WETLAND,WA-028-2010E (1001),6/10/2010,--,--,,
W-028,WETLAND,WA-028-2010Y (1000),6/10/2010,--,--,,
W-028,WETLAND,2015-028,6/15/2015,--,--,,
W-028,WETLAND,DN-2015-028,6/15/2015,C,Yes,View,C
W-028,WETLAND,WA-028-2015E (1459),6/15/2015,--,--,,
W-028,WETLAND,WA-028-2015Y (1458),6/15/2015,--,--,,
W-029,WETLAND,2000-029,6/19/2000,--,--,View,
W-029,WETLAND,SP-2000-029,6/19/2000,--,--,View,
W-030,WETLAND,2000-030,6/20/2000,--,--,View,
W-030,WETLAND,DN-2000-030,6/20/2000,B,Yes,View,A
W-030,WETLAND,SP-2000-030,6/20/2000,--,--,View,
W-030,WETLAND,2001-030,6/28/2001,--,--,View,
W-030,WETLAND,DN-2001-030,6/28/2001,B,Yes,View,A
W-030,WETLAND,SP-2001-030,6/28/2001,--,--,View,
W-030,WETLAND,2005-030,6/23/2005,--,--,,
W-030,WETLAND,DN-2005-030,6/23/2005,B,Yes,View,A
W-030,WETLAND,WA-030-2005E (490),6/23/2005,--,--,,
W-030,WETLAND,WA-030-2005Y (489),6/23/2005,--,--,,
W-030,WETLAND,2009-030,6/24/2009,--,--,,
W-030,WETLAND,DN-2009-030,6/24/2009,B,No,View,C
W-030,WETLAND,WA-030-2009E (839),6/24/2009,--,--,,
W-030,WETLAND,WA-030-2009Y (838),6/24/2009,--,--,,
W-030,WETLAND,W-030 NORTH BACT_05212014,5/21/2014,--,--,,
W-030,WETLAND,W-030 NORTH BACT_06112014,6/11/2014,--,--,,
W-030,WETLAND,W-030 NORTH BACT_07172014,7/17/2014,--,--,,
W-030,WETLAND,W-030 NORTH BACT_08122014,8/12/2014,--,--,,
W-030,WETLAND,W-030 NORTH BACT_08272014,8/27/2014,--,--,,
W-030,WETLAND,W-030 NORTH BACT_09162014,9/16/2014,--,--,,
W-030,WETLAND,W-030 NORTH BACT_10052014,10/5/2014,--,--,,
W-030,WETLAND,W-030 SOUTH BACT_05212014,5/21/2014,--,--,,
W-030,WETLAND,W-030 SOUTH BACT_06112014,6/11/2014,--,--,,
W-030,WETLAND,W-030 SOUTH BACT_07172014,7/17/2014,--,--,,
W-030,WETLAND,W-030 SOUTH BACT_08122014,8/12/2014,--,--,,
W-030,WETLAND,W-030 SOUTH BACT_08272014,8/27/2014,--,--,,
W-030,WETLAND,W-030 SOUTH BACT_09162014,9/16/2014,--,--,,
W-030,WETLAND,W-030 SOUTH BACT_10052014,10/5/2014,--,--,,
W-031,WETLAND,2000-031,6/20/2000,--,--,View,
W-031,WETLAND,SP-2000-031,6/20/2000,--,--,View,
W-031,WETLAND,2010-031,6/23/2010,--,--,,
W-031,WETLAND,DN-2010-031,6/23/2010,B,No,View,C
W-031,WETLAND,WA-031-2010E (1003),6/23/2010,--,--,,
W-031,WETLAND,WA-031-2010Y (1002),6/23/2010,--,--,,
W-032,WETLAND,2000-032,6/22/2000,--,--,View,
W-032,WETLAND,DN-2000-032,6/22/2000,GPA,No,View,A
W-032,WETLAND,SP-2000-032,6/22/2000,--,--,View,
W-032,WETLAND,2001-032,6/19/2001,--,--,View,
W-032,WETLAND,DN-2001-032,6/19/2001,GPA,No,View,A
W-032,WETLAND,SP-2001-032,6/19/2001,--,--,View,
W-033,WETLAND,2000-033,6/27/2000,--,--,View,
W-033,WETLAND,DN-2000-033,6/27/2000,B,Yes,,B
W-033,WETLAND,SP-2000-033,6/27/2000,--,--,View,
W-033,WETLAND,2001-033,6/28/2001,--,--,View,
W-033,WETLAND,DN-2001-033,6/28/2001,B,Yes,View,A
W-033,WETLAND,SP-2001-033,6/28/2001,--,--,View,
W-034,WETLAND,2000-034,6/27/2000,--,--,View,
W-034,WETLAND,SP-2000-034,6/27/2000,--,--,View,
W-035,WETLAND,2000-035,6/28/2000,--,--,View,
W-035,WETLAND,DN-2000-035,6/28/2000,GPA,No,View,C
W-035,WETLAND,SP-2000-035,6/28/2000,--,--,View,
W-035,WETLAND,2010-035,6/16/2010,--,--,,
W-035,WETLAND,DN-2010-035,6/6/2010,GPA,No,View,B
W-035,WETLAND,WA-035-2010E (1005),6/16/2010,--,--,,
W-035,WETLAND,WA-035-2010Y (1004),6/16/2010,--,--,,
W-035,WETLAND,2015-035,6/8/2015,--,--,,
W-035,WETLAND,DN-2015-035,6/8/2015,GPA,No,View,C
W-035,WETLAND,WA-035-2015E (1461),6/8/2015,--,--,,
W-035,WETLAND,WA-035-2015Y (1460),6/8/2015,--,--,,
W-036,WETLAND,2000-036,6/28/2000,--,--,View,
W-036,WETLAND,SP-2000-036,6/28/2000,--,--,View,
W-036,WETLAND,2010-036,6/23/2010,--,--,,
W-036,WETLAND,DN-2010-036,6/23/2010,GPA,No,View,B
W-036,WETLAND,WA-036-2010E (1007),6/23/2010,--,--,,
W-036,WETLAND,WA-036-2010Y (1006),6/23/2010,--,--,,
W-036,WETLAND,2015-036,6/8/2015,--,--,,
W-036,WETLAND,DN-2015-036,6/8/2015,GPA,No,View,A
W-036,WETLAND,WA-036-2015E (1463),6/8/2015,--,--,,
W-036,WETLAND,WA-036-2015Y (1462),6/8/2015,--,--,,
W-037,WETLAND,2000-037,6/29/2000,--,--,View,
W-037,WETLAND,SP-2000-037,6/29/2000,--,--,View,
W-037,WETLAND,2010-037,6/16/2010,--,--,,
W-037,WETLAND,DN-2010-037,6/16/2010,AA,No,View,B
W-037,WETLAND,WA-037-2010E (1009),6/16/2010,--,--,,
W-037,WETLAND,WA-037-2010Y (1008),6/16/2010,--,--,,
W-038,WETLAND,2001-038,6/12/2001,--,--,View,
W-038,WETLAND,DN-2001-038,6/12/2001,B,Yes,View,A
W-038,WETLAND,SP-2001-038,6/12/2001,--,--,View,
W-039,WETLAND,2001-039,6/12/2001,--,--,View,
W-039,WETLAND,DN-2001-039,6/12/2001,B,Yes,View,A
W-040,WETLAND,2001-040,6/13/2001,--,--,View,
W-040,WETLAND,DN-2001-040,6/13/2001,B,Yes,View,A
W-040,WETLAND,2005-040,6/22/2005,--,--,,
W-040,WETLAND,DN-2005-040,6/22/2005,B,Yes,View,A
W-040,WETLAND,WA-040-2005E (492),6/22/2005,--,--,,
W-040,WETLAND,WA-040-2005Y (491),6/22/2005,--,--,,
W-041,WETLAND,2001-041,6/13/2001,--,--,View,
W-041,WETLAND,DN-2001-041,6/13/2001,B,Indeterminate,View,I
W-041,WETLAND,2010-041,6/15/2010,--,--,,
W-041,WETLAND,DN-2010-041,6/15/2010,B,Yes,View,B
W-041,WETLAND,WA-041-2010E (1011),6/15/2010,--,--,,
W-041,WETLAND,WA-041-2010Y (1010),6/15/2010,--,--,,
W-042,WETLAND,2001-042,6/13/2001,--,--,View,
W-042,WETLAND,DN-2001-042,6/13/2001,B,Yes,View,A
W-042,WETLAND,SP-2001-042,6/13/2001,--,--,View,
W-042,WETLAND,W-042 BACT  _07102012,7/10/2012,--,--,,
W-042,WETLAND,W-042 BACT_05312012,5/31/2012,--,--,,
W-042,WETLAND,W-042 BACT_06132012,6/13/2012,--,--,,
W-042,WETLAND,W-042 BACT_07102012,7/10/2012,--,--,,
W-042,WETLAND,W-042 BACT_08092012,8/9/2012,--,--,,
W-042,WETLAND,W-042 BACT_09122012,9/12/2012,--,--,,
W-042,WETLAND,W-042 BACT_09272012,9/27/2012,--,--,,
W-042,WETLAND,2013-042,6/3/2013,--,--,,
W-042,WETLAND,DN-2013-042,6/3/2013,B,Yes,View,B
W-042,WETLAND,W-042 BACT_05292013,5/29/2013,--,--,,
W-042,WETLAND,W-042 BACT_06132013,6/13/2013,--,--,,
W-042,WETLAND,W-042 BACT_07082013,7/8/2013,--,--,,
W-042,WETLAND,W-042 BACT_08012013,8/1/2013,--,--,,
W-042,WETLAND,W-042 BACT_08152013,8/15/2013,--,--,,
W-042,WETLAND,W-042 BACT_09162013,9/16/2013,--,--,,
W-042,WETLAND,WA-042-2013E (1263),6/3/2013,--,--,,
W-042,WETLAND,WA-042-2013Y (1262),6/3/2013,--,--,,
W-042,WETLAND,W-042 BACT_05272014,5/27/2014,--,--,,
W-042,WETLAND,W-042 BACT_06102014,6/10/2014,--,--,,
W-042,WETLAND,W-042 BACT_07242014,7/24/2014,--,--,,
W-042,WETLAND,W-042 BACT_08112014,8/11/2014,--,--,,
W-042,WETLAND,W-042 BACT_08262014,8/26/2014,--,--,,
W-042,WETLAND,W-042 BACT_09222014,9/22/2014,--,--,,
W-043,WETLAND,2001-043,6/14/2001,--,--,View,
W-043,WETLAND,DN-2001-043,6/14/2001,B,No,View,NA
W-043,WETLAND,SP-2001-043,6/14/2001,--,--,View,
W-043,WETLAND,2005-043,6/13/2005,--,--,,
W-043,WETLAND,DN-2005-043,6/13/2005,B,No,View,C
W-043,WETLAND,WA-043-2005E (494),6/13/2005,--,--,,
W-043,WETLAND,WA-043-2005Y (493),6/13/2005,--,--,,
W-043,WETLAND,2013-043,6/3/2013,--,--,,
W-043,WETLAND,DN-2013-043,6/3/2013,B,No,View,C
W-043,WETLAND,W-043 BACT_05292013,5/29/2013,--,--,,
W-043,WETLAND,W-043 BACT_06132013,6/13/2013,--,--,,
W-043,WETLAND,W-043 BACT_07082013,7/8/2013,--,--,,
W-043,WETLAND,W-043 BACT_07252013,7/25/2013,--,--,,
W-043,WETLAND,W-043 BACT_08082013,8/8/2013,--,--,,
W-043,WETLAND,W-043 BACT_08212013,8/21/2013,--,--,,
W-043,WETLAND,WA-043-2013E (1265),6/3/2013,--,--,,
W-043,WETLAND,WA-043-2013Y (1264),6/3/2013,--,--,,
W-044,WETLAND,2001-044,6/14/2001,--,--,View,
W-044,WETLAND,DN-2001-044,6/14/2001,B,Yes,View,B
W-045,WETLAND,2001-045,6/18/2001,--,--,Report,
W-045,WETLAND,DN-2001-045,6/18/2001,GPA,No,View,A
W-046,WETLAND,2001-046,6/18/2001,--,--,View,
W-046,WETLAND,DN-2001-046,6/18/2001,B,Yes,View,A
W-046,WETLAND,SP-2001-046,6/17/2001,--,--,View,
W-046,WETLAND,2005-046,6/22/2005,--,--,,
W-046,WETLAND,DN-2005-046,6/22/2005,B,Yes,View,B
W-046,WETLAND,WA-046-2005E (496),6/22/2005,--,--,,
W-046,WETLAND,WA-046-2005Y (495),6/22/2005,--,--,,
W-046,WETLAND,W-046 BACT  _07102012,7/10/2012,--,--,,
W-046,WETLAND,W-046 BACT_05312012,5/31/2012,--,--,,
W-046,WETLAND,W-046 BACT_06132012,6/13/2012,--,--,,
W-046,WETLAND,W-046 BACT_07102012,7/10/2012,--,--,,
W-046,WETLAND,W-046 BACT_08092012,8/9/2012,--,--,,
W-046,WETLAND,W-046 BACT_09122012,9/12/2012,--,--,,
W-046,WETLAND,W-046 BACT_09272012,9/27/2012,--,--,,
W-046,WETLAND,W-046 BACT_05292013,5/29/2013,--,--,,
W-046,WETLAND,W-046 BACT_06132013,6/13/2013,--,--,,
W-046,WETLAND,W-046 BACT_07082013,7/8/2013,--,--,,
W-046,WETLAND,W-046 BACT_08012013,8/1/2013,--,--,,
W-046,WETLAND,W-046 BACT_08152013,8/15/2013,--,--,,
W-046,WETLAND,W-046 BACT_09162013,9/16/2013,--,--,,
W-046,WETLAND,W-046 BACT_05272014,5/27/2014,--,--,,
W-046,WETLAND,W-046 BACT_06102014,6/10/2014,--,--,,
W-046,WETLAND,W-046 BACT_07242014,7/24/2014,--,--,,
W-046,WETLAND,W-046 BACT_08112014,8/11/2014,--,--,,
W-046,WETLAND,W-046 BACT_08262014,8/26/2014,--,--,,
W-046,WETLAND,W-046 BACT_09222014,9/22/2014,--,--,,
W-047,WETLAND,2001-047,6/18/2001,--,--,View,
W-047,WETLAND,DN-2001-047,6/18/2001,B,Yes,View,B
W-047,WETLAND,2005-047,6/22/2005,--,--,,
W-047,WETLAND,DN-2005-047,6/22/2005,B,Yes,View,A
W-047,WETLAND,WA-047-2005E (498),6/22/2005,--,--,,
W-047,WETLAND,WA-047-2005Y (497),6/22/2005,--,--,,
W-047,WETLAND,W-047 BACT  _07102012,7/10/2012,--,--,,
W-047,WETLAND,W-047 BACT_05312012,5/31/2012,--,--,,
W-047,WETLAND,W-047 BACT_06132012,6/13/2012,--,--,,
W-047,WETLAND,W-047 BACT_07102012,7/10/2012,--,--,,
W-047,WETLAND,W-047 BACT_08092012,8/9/2012,--,--,,
W-047,WETLAND,W-047 BACT_09122012,9/12/2012,--,--,,
W-047,WETLAND,W-047 BACT_09272012,9/27/2012,--,--,,
W-047,WETLAND,W-047 BACT_05292013,5/29/2013,--,--,,
W-047,WETLAND,W-047 BACT_06132013,6/13/2013,--,--,,
W-047,WETLAND,W-047 BACT_07082013,7/8/2013,--,--,,
W-047,WETLAND,W-047 BACT_08012013,8/1/2013,--,--,,
W-047,WETLAND,W-047 BACT_08152013,8/15/2013,--,--,,
W-047,WETLAND,W-047 BACT_09162013,9/16/2013,--,--,,
W-047,WETLAND,W-047 BACT_05272014,5/27/2014,--,--,,
W-047,WETLAND,W-047 BACT_06102014,6/10/2014,--,--,,
W-047,WETLAND,W-047 BACT_07242014,7/24/2014,--,--,,
W-047,WETLAND,W-047 BACT_08112014,8/11/2014,--,--,,
W-047,WETLAND,W-047 BACT_08262014,8/26/2014,--,--,,
W-047,WETLAND,W-047 BACT_09222014,9/22/2014,--,--,,
W-048,WETLAND,2001-048,6/19/2001,--,--,View,
W-048,WETLAND,DN-2001-048,6/19/2001,A,Yes,View,A
W-048,WETLAND,2005-048,6/20/2005,--,--,,
W-048,WETLAND,DN-2005-048,6/20/2005,A,Yes,View,A
W-048,WETLAND,WA-048-2005E (501),6/20/2005,--,--,,
W-048,WETLAND,WA-048-2005Y (499),6/20/2005,--,--,,
W-049,WETLAND,2001-049,6/20/2001,--,--,View,
W-049,WETLAND,DN-2001-049,6/20/2001,B,No,View,NA
W-049,WETLAND,SP-2001-049,6/20/2001,--,--,View,
W-049,WETLAND,2010-049,6/8/2010,--,--,,
W-049,WETLAND,DN-2010-049,6/8/2010,B,Yes,View,A
W-049,WETLAND,WA-049-2010E (1013),6/8/2010,--,--,,
W-049,WETLAND,WA-049-2010Y (1012),6/8/2010,--,--,,
W-049,WETLAND,2015-049,6/16/2015,--,--,,
W-049,WETLAND,DN-2015-049,6/16/2015,B,Yes,View,B
W-049,WETLAND,WA-049-2015E (1465),6/16/2015,--,--,,
W-049,WETLAND,WA-049-2015Y (1464),6/16/2015,--,--,,
W-050,WETLAND,2001-050,6/20/2001,--,--,View,
W-050,WETLAND,DN-2001-050,6/20/2001,B,No,View,C
W-051,WETLAND,2001-051,6/21/2001,--,--,View,
W-051,WETLAND,DN-2001-051,6/21/2001,B,Yes,View,B
W-051,WETLAND,W-051 BACT  _07102012,7/10/2012,--,--,,
W-051,WETLAND,W-051 BACT_05312012,5/31/2012,--,--,,
W-051,WETLAND,W-051 BACT_06132012,6/13/2012,--,--,,
W-051,WETLAND,W-051 BACT_07102012,7/10/2012,--,--,,
W-051,WETLAND,W-051 BACT_08092012,8/9/2012,--,--,,
W-051,WETLAND,W-051 BACT_09122012,9/12/2012,--,--,,
W-051,WETLAND,W-051 BACT_09272012,9/27/2012,--,--,,
W-051,WETLAND,W-051 BACT_05292013,5/29/2013,--,--,,
W-051,WETLAND,W-051 BACT_06132013,6/13/2013,--,--,,
W-051,WETLAND,W-051 BACT_07082013,7/8/2013,--,--,,
W-051,WETLAND,W-051 BACT_08012013,8/1/2013,--,--,,
W-051,WETLAND,W-051 BACT_08222013,8/22/2013,--,--,,
W-051,WETLAND,W-051 BACT_09162013,9/16/2013,--,--,,
W-051,WETLAND,W-051 BACT_05272014,5/27/2014,--,--,,
W-051,WETLAND,W-051 BACT_06102014,6/10/2014,--,--,,
W-051,WETLAND,W-051 BACT_07242014,7/24/2014,--,--,,
W-051,WETLAND,W-051 BACT_08112014,8/11/2014,--,--,,
W-051,WETLAND,W-051 BACT_08262014,8/26/2014,--,--,,
W-051,WETLAND,W-051 BACT_09222014,9/22/2014,--,--,,
W-052,WETLAND,2001-052,6/25/2001,--,--,View,
W-052,WETLAND,DN-2001-052,6/25/2001,GPA,No,View,C
W-052,WETLAND,2010-052,6/17/2010,--,--,,
W-052,WETLAND,DN-2010-052,6/17/2010,GPA,No,View,A
W-052,WETLAND,WA-052-2010E (1015),6/17/2010,--,--,,
W-052,WETLAND,WA-052-2010Y (1014),6/17/2010,--,--,,
W-052,WETLAND,2015-052,6/29/2015,--,--,,
W-052,WETLAND,DN-2015-052,6/29/2015,GPA,No,View,A
W-052,WETLAND,WA-052-2015E (1467),6/29/2015,--,--,,
W-052,WETLAND,WA-052-2015Y (1466),6/29/2015,--,--,,
W-053,WETLAND,2001-053,6/25/2001,--,--,View,
W-053,WETLAND,DN-2001-053,6/25/2001,GPA,No,View,C
W-053,WETLAND,2010-053,6/17/2010,--,--,,
W-053,WETLAND,DN-2010-053,6/17/2010,GPA,No,View,C
